r,m,c,b,f,T,V
1217.98825,0.850164397544,0.0486800969475,0.158701809632,0.364923826879,0.199236512621,0.198986584525
1217.990265,0.850925763054,0.0484350012956,0.158024296291,0.36402686286,0.198446082903,0.198197495354
1217.992279,0.851684102091,0.0481908587081,0.157348661114,0.363130514175,0.197656398073,0.197409145984
1217.994293,0.852439418855,0.0479476680704,0.15667490627,0.362234788322,0.196867483452,0.196621561158
1217.996307,0.853191717617,0.0477054282442,0.156003033865,0.361339692777,0.196079362719,0.195834765339
1217.998322,0.853941002716,0.0474641380676,0.155333045943,0.360445234989,0.195292061004,0.195048782708
1218.000336,0.854687278561,0.0472237963554,0.154664944485,0.359551422385,0.194505601098,0.194263637166
1218.00235,0.855430549625,0.0469844018997,0.153998731408,0.358658262367,0.193720007851,0.193479352335
1218.004364,0.856170820452,0.0467459534693,0.153334408571,0.357765762311,0.192935303261,0.192695951559
1218.006379,0.85690809565,0.0465084498106,0.152671977766,0.356873929568,0.192151511817,0.191913457904
1218.008393,0.857642379892,0.0462718896477,0.152011440728,0.355982771467,0.191368654808,0.191131894161
1218.010407,0.858373677918,0.0460362716825,0.151352799128,0.355092295309,0.190586756286,0.190351282844
1218.012421,0.85910199453,0.0458015945948,0.150696054577,0.35420250837,0.18980583692,0.189571646197
1218.014436,0.859827334593,0.0455678570429,0.150041208624,0.353313417901,0.189025920242,0.188793006187
1218.01645,0.860549703038,0.0453350576634,0.14938826276,0.352425031126,0.188247026391,0.188015384513
1218.018464,0.861269104855,0.0451031950718,0.148737218413,0.351537355244,0.187469178302,0.1872388026
1218.020478,0.861985545097,0.0448722678623,0.148088076952,0.350650397428,0.186692395668,0.186463281606
1218.022493,0.862699028875,0.0446422746085,0.147440839688,0.349764164824,0.185916700754,0.185688842421
1218.024507,0.863409561364,0.0444132138633,0.14679550787,0.348878664552,0.185142112888,0.184915505669
1218.026521,0.864117147794,0.0441850841591,0.14615208269,0.347993903705,0.184368653595,0.184143291705
1218.028535,0.864821793457,0.0439578840083,0.14551056528,0.34710988935,0.183596341919,0.183372220624
1218.03055,0.865523503702,0.0437316119033,0.144870956714,0.346226628524,0.182825198574,0.182602312256
1218.032564,0.866222283933,0.0435062663165,0.144233258007,0.345344128241,0.182055242399,0.18183358617
1218.034578,0.866918139614,0.0432818457012,0.143597470117,0.344462395485,0.181286493231,0.181066061675
1218.036592,0.867611076262,0.043058348491,0.142963593944,0.343581437212,0.18051896978,0.18029975782
1218.038607,0.868301099451,0.0428357731008,0.142331630331,0.342701260353,0.179752690942,0.179534693398
1218.040621,0.868988214808,0.0426141179263,0.141701580063,0.341821871808,0.178987675353,0.178770886946
