x,m,c,b,f,V,T
-6,0.999999998652,4.42261326115e-10,1.38507763346e-10,2.61660178201e-06,1.48435708169e-11,1.48435592744e-11
-5.988,0.9999999986,4.5936645534e-10,1.45045856648e-10,2.68280856402e-06,1.56041846111e-11,1.56042214415e-11
-5.976,0.999999998546,4.77133150786e-10,1.51892054833e-10,2.75069054362e-06,1.64038782557e-11,1.64038638394e-11
-5.964,0.99999999849,4.95587003482e-10,1.59060852921e-10,2.82029011157e-06,1.72444281077e-11,1.72444840597e-11
-5.952,0.999999998431,5.14754590597e-10,1.66567423855e-10,2.89165072715e-06,1.81281656353e-11,1.81281820131e-11
-5.94,0.999999998371,5.34663512821e-10,1.74427649619e-10,2.96481694472e-06,1.90572002623e-11,1.9057165161e-11
-5.928,0.999999998308,5.55342437105e-10,1.8265815658e-10,3.03983444485e-06,2.00337524348e-11,2.00337540667e-11
-5.916,0.999999998242,5.76821149432e-10,1.91276358561e-10,3.11675007455e-06,2.10603756656e-11,2.10603883486e-11
-5.904,0.999999998174,5.99130587592e-10,2.00300486361e-10,3.19561186581e-06,2.21396234679e-11,2.21396326417e-11
-5.892,0.999999998103,6.22302881554e-10,2.09749622979e-10,3.27646906132e-06,2.32741603767e-11,2.32741829447e-11
-5.88,0.99999999803,6.46371398654e-10,2.19643742698e-10,3.35937214456e-06,2.44668729721e-11,2.44668733367e-11
-5.868,0.999999997954,6.71370795264e-10,2.30003755493e-10,3.44437287509e-06,2.57206478338e-11,2.57206831037e-11
-5.856,0.999999997875,6.97337080585e-10,2.40851561144e-10,3.53152433418e-06,2.70387046086e-11,2.70387443816e-11
-5.844,0.999999997793,7.24307656278e-10,2.52210086316e-10,3.62088094569e-06,2.84243739657e-11,2.84243498101e-11
-5.832,0.999999997707,7.52321365265e-10,2.64103328801e-10,3.71249850534e-06,2.9880986574e-11,2.98809606819e-11
-5.82,0.999999997619,7.8141854636e-10,2.76556406614e-10,3.80643421476e-06,3.14122061695e-11,3.14122155652e-11
-5.808,0.999999997526,8.1164109673e-10,2.89595613779e-10,3.90274672145e-06,3.30219185329e-11,3.30219394533e-11
-5.796,0.999999997431,8.43032549023e-10,3.03248488299e-10,4.0014961705e-06,3.47141204671e-11,3.47141535774e-11
-5.784,0.999999997331,8.75638119273e-10,3.17543858729e-10,4.10274422826e-06,3.64930308194e-11,3.64930852331e-11
-5.772,0.999999997228,9.09504765899e-10,3.32511899734e-10,4.20655411552e-06,3.83632015044e-11,3.83631782421e-11
-5.76,0.999999997121,9.44681255752e-10,3.48184193754e-10,4.31299064601e-06,4.03290734141e-11,4.03291040231e-11
-5.748,0.99999999701,9.81218239626e-10,3.6459380107e-10,4.42212027178e-06,4.23957535745e-11,4.2395773338e-11
-5.736,0.999999996894,1.01916834549e-09,3.81775345171e-10,4.53401114174e-06,4.45684600336e-11,4.45683488901e-11
-5.724,0.999999996774,1.05858623643e-09,3.99765071229e-10,4.6487331285e-06,4.68522998176e-11,4.68522579403e-11
-5.712,0.999999996649,1.09952868194e-09,4.18600915874e-10,4.76635786595e-06,4.92532681307e-11,4.92532057377e-11
-5.7,0.999999996519,1.14205463777e-09,4.38322584619e-10,4.88695879292e-06,5.17772491548e-11,5.17771897336e-11
-5.688,0.999999996385,1.18622533727e-09,4.58971639851e-10,5.01061120452e-06,5.44305711614e-11,5.44305146614e-11
-5.676,0.999999996245,1.23210440402e-09,4.80591608031e-10,5.13739231858e-06,5.72198954885e-11,5.72198087114e-11
-5.664,0.9999999961,1.27975792193e-09,5.03228053113e-10,5.26738130598e-06,6.01521055188e-11,6.0152039727e-11
-5.652,0.999999995949,1.32925452141e-09,5.26928664131e-10,5.40065933322e-06,6.32346397467e-11,6.3234532449e-11
-5.64,0.999999995792,1.38066547592e-09,5.51743352426e-10,5.53730961195e-06,6.64750476886e-11,6.64749867629e-11
-5.628,0.99999999563,1.43406481234e-09,5.7772436211e-10,5.67741745715e-06,6.98814339728e-11,6.98814970604e-11
-5.616,0.999999995461,1.48952944722e-09,6.04926404675e-10,5.8210703623e-06,7.3462569361e-11,7.34625730038e-11
-5.604,0.999999995285,1.54713927145e-09,6.33406751137e-10,5.96835803386e-06,7.72271135929e-11,7.72271603214e-11
-5.592,0.999999995103,1.60697725448e-09,6.63225341998e-10,6.11937243948e-06,8.11846145865e-11,8.1184662945e-11
-5.58,0.999999994913,1.66912956102e-09,6.94444909281e-10,6.27420786407e-06,8.53449533267e-11,8.53449664371e-11
-5.568,0.999999994716,1.73368568447e-09,7.27131115214e-10,6.43296097576e-06,8.97184548876e-11,8.9718462848e-11
-5.556,0.999999994512,1.80073861165e-09,7.61352721204e-10,6.59573091108e-06,9.43161104772e-11,9.43160773748e-11
-5.544,0.9999999943,1.87038492515e-09,7.97181703486e-10,6.76261931401e-06,9.91493553926e-11,9.91492950578e-11
-5.532,0.999999994079,1.94272492931e-09,8.3469339112e-10,6.9337303906e-06,1.04230180042e-10,1.04230189203e-10
-5.52,0.99999999385,2.01786279135e-09,8.73966619173e-10,7.10917097253e-06,1.09571463014e-10,1.0957145146e-10
-5.508,0.999999993613,2.09590670263e-09,9.15083902771e-10,7.28905059181e-06,1.15186415961e-10,1.1518642373e-10
-5.496,0.999999993365,2.17696907782e-09,9.58131649195e-10,7.4734815773e-06,1.21089138716e-10,1.21089132396e-10
-5.484,0.999999993109,2.26116667861e-09,1.00320030299e-09,7.66257909898e-06,1.27294397245e-10,1.27294322599e-10
-5.472,0.999999992842,2.34862076607e-09,1.05038451913e-09,7.85646122981e-06,1.33817623649e-10,1.33817494718e-10
-5.46,0.999999992566,2.43945727118e-09,1.09978335524e-09,8.05524901778e-06,1.40675027183e-10,1.40674942996e-10
-5.448,0.999999992278,2.53380698986e-09,1.15150049001e-09,8.25906657048e-06,1.4788364977e-10,1.47883796501e-10
-5.436,0.999999991979,2.6318058237e-09,1.20564448939e-09,8.46804116458e-06,1.55461921114e-10,1.5546206307e-10
-5.424,0.999999991669,2.73359492955e-09,1.26232898858e-09,8.68230329586e-06,1.63428659494e-10,1.63428673311e-10
-5.412,0.999999991347,2.8393209037e-09,1.32167290933e-09,8.90198674938e-06,1.71803515858e-10,1.71803527451e-10
-5.4,0.999999991012,2.94913598805e-09,1.38380070108e-09,9.12722868109e-06,1.80607473421e-10,1.80607544907e-10
-5.388,0.999999990665,3.06319830586e-09,1.44884261504e-09,9.35816971367e-06,1.89862736644e-10,1.89862716888e-10
-5.376,0.999999990304,3.18167215279e-09,1.51693503811e-09,9.59495406053e-06,1.99592065098e-10,1.99592162803e-10
-5.364,0.999999989929,3.30472817778e-09,1.58822072122e-09,9.83772958256e-06,2.09820105734e-10,2.09820186758e-10
-5.352,0.999999989539,3.43254360564e-09,1.66284905186e-09,1.00866478676e-05,2.20572393683e-10,2.20572337696e-10
-5.34,0.999999989134,3.56530248635e-09,1.74097635661e-09,1.03418643229e-05,2.31875463275e-10,2.31875473039e-10
-5.328,0.999999988714,3.70319598004e-09,1.82276624488e-09,1.06035382837e-05,2.4375784724e-10,2.43757826223e-10
-5.316,0.999999988278,3.84642270889e-09,1.90839002787e-09,1.08718331539e-05,2.5624896649e-10,2.56249079114e-10
-5.304,0.999999987824,3.9951889757e-09,1.99802700489e-09,1.11469164699e-05,2.69380462381e-10,2.69380434539e-10
-5.292,0.999999987353,4.14970903307e-09,2.09186480514e-09,1.14289599913e-05,2.83184753425e-10,2.83184693496e-10
-5.28,0.999999986864,4.31020538476e-09,2.19009976713e-09,1.17181398051e-05,2.97696201024e-10,2.97696336864e-10
-5.268,0.999999986356,4.47690913022e-09,2.29293736979e-09,1.20146364489e-05,3.1295155356e-10,3.12951612097e-10
-5.256,0.999999985828,4.65006038999e-09,2.40059275796e-09,1.23186350704e-05,3.28988725151e-10,3.28988626202e-10
-5.244,0.99999998528,4.82990856994e-09,2.51329110134e-09,1.26303254999e-05,3.4584746178e-10,3.4584743885e-10
-5.232,0.999999984711,5.01671268675e-09,2.63126802305e-09,1.29499023523e-05,3.63570284989e-10,3.63570161505e-10
-5.22,0.99999998412,5.21074173214e-09,2.75477007535e-09,1.3277565146e-05,3.82201048588e-10,3.82201062318e-10
-5.208,0.999999983506,5.41227508944e-09,2.88405528028e-09,1.36135184424e-05,4.01786826032e-10,4.01786677432e-10
-5.196,0.999999982868,5.62160304785e-09,3.01939378858e-09,1.39579720258e-05,4.22375967535e-10,4.22375930347e-10
-5.184,0.999999982205,5.83902712192e-09,3.16106832961e-09,1.43111409865e-05,4.44020209489e-10,4.44020251458e-10
-5.172,0.999999981517,6.06486044497e-09,3.30937474859e-09,1.46732458361e-05,4.66773675267e-10,4.66773705316e-10
-5.16,0.999999980802,6.29942820948e-09,3.46462260304e-09,1.5044512642e-05,4.90693097266e-10,4.90693125295e-10
-5.148,0.999999980059,6.54306817067e-09,3.62713584051e-09,1.54251731853e-05,5.15838149973e-10,5.15838256485e-10
-5.136,0.999999979288,6.79613126821e-09,3.79725362465e-09,1.58154651653e-05,5.42271783033e-10,5.42271908935e-10
-5.124,0.999999978487,7.05898201243e-09,3.97533089909e-09,1.62156322932e-05,5.70060110228e-10,5.70060111114e-10
-5.112,0.999999977655,7.33199895995e-09,4.16173906081e-09,1.66259244226e-05,5.99272409474e-10,5.99272273294e-10
-5.1,0.999999976791,7.61557524613e-09,4.35686670762e-09,1.70465977021e-05,6.29981344868e-10,6.29981360435e-10
-5.088,0.999999975893,7.91011919375e-09,4.56112048766e-09,1.74779147544e-05,6.62263965889e-10,6.62264075628e-10
-5.076,0.999999974961,8.21605506472e-09,4.77492613485e-09,1.79201449078e-05,6.96201096773e-10,6.96201056832e-10
-5.064,0.999999973992,8.53382352695e-09,4.99872917532e-09,1.8373564302e-05,7.31877114468e-10,7.31877073889e-10
-5.052,0.999999972986,8.86388222935e-09,5.23299577125e-09,1.88384560365e-05,7.69381169885e-10,7.69381238269e-10
-5.04,0.999999971942,9.20670644547e-09,5.47821365747e-09,1.93151103436e-05,8.08807298913e-10,8.08807225024e-10
-5.028,0.999999970856,9.56278980947e-09,5.73489320598e-09,1.98038247906e-05,8.50253534246e-10,8.50253508293e-10
-5.016,0.999999969729,9.9326452248e-09,6.00356872356e-09,2.03049045428e-05,8.93823681736e-10,8.93823613864e-10
-5.004,0.999999968559,1.03168054286e-08,6.28479933668e-09,2.08186624829e-05,9.39626321195e-10,9.39626372107e-10
-4.992,0.999999967342,1.07158236869e-08,6.57917004851e-09,2.13454193796e-05,9.87776194172e-10,9.87776187241e-10
-4.98,0.999999966079,1.11302745728e-08,6.88729291242e-09,2.18855040828e-05,1.03839337129e-09,1.03839332228e-09
-4.968,0.999999964767,1.15607548559e-08,7.20980836557e-09,2.2439253754e-05,1.09160419592e-09,1.09160420134e-09
-4.956,0.999999963405,1.20078846012e-08,7.54738685464e-09,2.30070141628e-05,1.14754172831e-09,1.14754173395e-09
-4.944,0.999999961989,1.24723078512e-08,7.90072994399e-09,2.35891398234e-05,1.2063456345e-09,1.20634563966e-09
-4.932,0.999999960519,1.29546934665e-08,8.2705716396e-09,2.41859941846e-05,1.268162797e-09,1.26816279381e-09
-4.92,0.999999958992,1.34557360663e-08,8.65767985878e-09,2.47979498522e-05,1.33314764783e-09,1.33314759326e-09
-4.908,0.999999957406,1.39761571041e-08,9.06285810056e-09,2.54253888485e-05,1.40146239058e-09,1.40146234459e-09
-4.896,0.999999955759,1.45167061957e-08,9.48694748202e-09,2.60687029496e-05,1.47327772204e-09,1.4732776803e-09
-4.884,0.999999954048,1.50781619442e-08,9.93082812572e-09,2.67282938391e-05,1.54877294323e-09,1.54877297565e-09
-4.872,0.999999952271,1.5661332956e-08,1.03954208174e-08,2.74045733242e-05,1.62813668103e-09,1.6281367925e-09
-4.86,0.999999950425,1.62670589779e-08,1.08816888464e-08,2.80979635869e-05,1.71156744333e-09,1.71156734882e-09
-4.848,0.999999948507,1.68962121974e-08,1.13906400973e-08,2.88088974783e-05,1.79927295285e-09,1.79927301706e-09
-4.836,0.999999946516,1.75496988486e-08,1.19233295998e-08,2.9537818901e-05,1.89147297824e-09,1.89147285841e-09
-4.824,0.999999944447,1.82284602088e-08,1.24808612657e-08,3.0285182983e-05,1.98839722465e-09,1.98839715801e-09
-4.812,0.999999942298,1.89334738275e-08,1.30643899636e-08,3.10514563224e-05,2.09028794274e-09,2.09028799461e-09
-4.8,0.999999940067,1.96657549008e-08,1.3675123823e-08,3.18371172722e-05,2.19739981766e-09,2.19739984344e-09
-4.788,0.999999937749,2.04263578434e-08,1.43143268529e-08,3.26426562739e-05,2.31000013562e-09,2.31000021583e-09
-4.776,0.999999935341,2.12163782297e-08,1.49833221342e-08,3.34685762901e-05,2.42837028264e-09,2.42837034525e-09
-4.764,0.99999993284,2.20369539993e-08,1.56834939925e-08,3.43153930024e-05,2.5528059111e-09,2.55280587423e-09
-4.752,0.999999930243,2.28892669422e-08,1.64162905957e-08,3.5183635088e-05,2.68361766143e-09,2.68361758571e-09
-4.74,0.999999927545,2.37745443605e-08,1.71832268367e-08,3.60738445424e-05,2.82113216121e-09,2.82113217697e-09
-4.728,0.999999924742,2.46940609689e-08,1.7985887611e-08,3.69865770578e-05,2.96569308e-09,2.96569308075e-09
-4.716,0.999999921832,2.56491412414e-08,1.88259318126e-08,3.79224025127e-05,3.11766129579e-09,3.11766134587e-09
-4.704,0.999999918808,2.66411608688e-08,1.97050950518e-08,3.88819051961e-05,3.27741650485e-09,3.27741651913e-09
-4.692,0.999999915668,2.76715485536e-08,2.0625192905e-08,3.98656841217e-05,3.44535755481e-09,3.4453575841e-09
-4.68,0.999999912407,2.87417880194e-08,2.15881245221e-08,4.08743533923e-05,3.62190405445e-09,3.62190395467e-09
-4.668,0.999999909019,2.98534203086e-08,2.25958767269e-08,4.19085426292e-05,3.80749648476e-09,3.80749652908e-09
-4.656,0.9999999055,3.10080466189e-08,2.36505290168e-08,4.29688975269e-05,4.00259891897e-09,4.00259882045e-09
-4.644,0.999999901845,3.22073300658e-08,2.47542569627e-08,4.40560801071e-05,4.20769813436e-09,4.20769808879e-09
-4.632,0.999999898049,3.34529978519e-08,2.59093362727e-08,4.5170769074e-05,4.42330649886e-09,4.42330654625e-09
-4.62,0.999999894106,3.47468436971e-08,2.71181473049e-08,4.63136602281e-05,4.64996258165e-09,4.6499626324e-09
-4.608,0.99999989001,3.60907306154e-08,2.83831801961e-08,4.7485466952e-05,4.88823242994e-09,4.88823236741e-09
-4.596,0.999999885756,3.74865943444e-08,2.97070411164e-08,4.86869208391e-05,5.1387106792e-09,5.13871080319e-09
-4.584,0.999999881337,3.8936445476e-08,3.10924565191e-08,4.99187719813e-05,5.4020235507e-09,5.40202347661e-09
-4.572,0.999999876748,4.04423720792e-08,3.25422782228e-08,5.11817893715e-05,5.67882801894e-09,5.67882795662e-09
-4.56,0.999999871981,4.20065426377e-08,3.40594890535e-08,5.24767613722e-05,5.9698155308e-09,5.96981548131e-09
-4.548,0.99999986703,4.36312094069e-08,3.56472092587e-08,5.38044962665e-05,6.27571278278e-09,6.27571269494e-09
-4.536,0.999999861887,4.53187125601e-08,3.73087043287e-08,5.51658229694e-05,6.5972836083e-09,6.5972835107e-09
-4.524,0.999999856545,4.70714827643e-08,3.90473903084e-08,5.65615913545e-05,6.93533103169e-09,6.93533097621e-09
-4.512,0.999999850997,4.8892044351e-08,4.08668401495e-08,5.79926727096e-05,7.29069926653e-09,7.29069925943e-09
-4.5,0.999999845234,5.07830188673e-08,4.27707907642e-08,5.94599602675e-05,7.66427565857e-09,7.66427575009e-09
-4.488,0.999999839248,5.27471291346e-08,4.47631510429e-08,6.09643698306e-05,8.05699335027e-09,8.05699328941e-09
-4.476,0.999999833031,5.47872042613e-08,4.68480116319e-08,6.25068405765e-05,8.46983266856e-09,8.46983256128e-09
-4.464,0.999999826573,5.69061827557e-08,4.90296515708e-08,6.40883354275e-05,8.9038244e-09,8.90382448677e-09
-4.452,0.999999819865,5.91071163607e-08,5.13125462294e-08,6.57098415679e-05,9.36005284391e-09,9.36005277335e-09
-4.44,0.999999812898,6.13931743456e-08,5.37013761231e-08,6.73723710444e-05,9.83965658952e-09,9.83965661238e-09
-4.428,0.999999805662,6.37676484138e-08,5.6201036932e-08,6.90769614737e-05,1.03438334564e-08,1.03438335411e-08
-4.416,0.999999798146,6.62339587619e-08,5.88166517211e-08,7.08246769557e-05,1.08738425486e-08,1.08738425121e-08
-4.404,0.999999790338,6.87956578438e-08,6.155357923e-08,7.26166084916e-05,1.14310070298e-08,1.14310069669e-08
-4.392,0.99999978223,7.14564350058e-08,6.44174237881e-08,7.44538745699e-05,1.20167181206e-08,1.20167181079e-08
-4.38,0.999999773807,7.42201216758e-08,6.74140463265e-08,7.63376218466e-05,1.26324382621e-08,1.26324383611e-08
-4.368,0.999999765059,7.70906972957e-08,7.05495768947e-08,7.82690259469e-05,1.32797049468e-08,1.32797050497e-08
-4.356,0.999999755972,8.00722966471e-08,7.38304299288e-08,8.02492924995e-05,1.39601343818e-08,1.3960134334e-08
-4.344,0.999999746534,8.31692144013e-08,7.72633146002e-08,8.22796576103e-05,1.46754251529e-08,1.4675425156e-08
-4.332,0.99999973673,8.63859107232e-08,8.08552471982e-08,8.43613885259e-05,1.54273634978e-08,1.54273634403e-08
-4.32,0.999999726548,8.97270175442e-08,8.46135648813e-08,8.64957844049e-05,1.62178264151e-08,1.62178265375e-08
-4.308,0.999999715972,9.31973457348e-08,8.85459413089e-08,8.86841772249e-05,1.70487878814e-08,1.70487879401e-08
-4.296,0.999999704987,9.68018939598e-08,9.26604057096e-08,9.0927932955e-05,1.79223224039e-08,1.79223223392e-08
-4.284,0.999999693577,1.0054585418e-07,9.69653557975e-08,9.3228452092e-05,1.88406106272e-08,1.88406106879e-08
-4.272,0.999999681725,1.04434618426e-07,1.01469573229e-07,9.5587170412e-05,1.98059456613e-08,1.98059455927e-08
-4.26,0.999999669416,1.08473786384e-07,1.06182240771e-07,9.80055598441e-05,2.08207370234e-08,2.08207370172e-08
-4.248,0.99999965663,1.12669174061e-07,1.11112961813e-07,0.000100485129498,2.18875183533e-08,2.18875183347e-08
-4.236,0.999999643349,1.17026824499e-07,1.16271784174e-07,0.00010302742699,2.30089527431e-08,2.30089528179e-08
-4.224,0.999999629555,1.21553014419e-07,1.21669216217e-07,0.000105634039056,2.41878401752e-08,2.41878401391e-08
-4.212,0.999999615228,1.26254262412e-07,1.27316246139e-07,0.000108306592395,2.54271231848e-08,2.54271232883e-08
-4.2,0.999999600346,1.31137338111e-07,1.33224363391e-07,0.000111046754666,2.67298959078e-08,2.67298958951e-08
-4.188,0.999999584889,1.36209272666e-07,1.39405583026e-07,0.000113856235645,2.8099410132e-08,2.80994099957e-08
-4.176,0.999999568834,1.41477371696e-07,1.45872475421e-07,0.000116736788734,2.95390844007e-08,2.95390843633e-08
-4.164,0.999999552158,1.4694922508e-07,1.52638189998e-07,0.000119690211918,3.10525129499e-08,3.10525129883e-08
-4.152,0.999999534837,1.52632708838e-07,1.59716462724e-07,0.000122718347496,3.26434733133e-08,3.26434733244e-08
-4.14,0.999999516846,1.58536010048e-07,1.67121671341e-07,0.000125823085332,3.43159368144e-08,3.43159367772e-08
-4.128,0.999999498159,1.64667630047e-07,1.74868846323e-07,0.000129006362697,3.6074077947e-08,3.60740779302e-08
-4.116,0.99999947875,1.71036399839e-07,1.82973707321e-07,0.000132270165966,3.79222852565e-08,3.79222852082e-08
-4.104,0.99999945859,1.77651491275e-07,1.91452691161e-07,0.000135616531618,3.98651716083e-08,3.98651716936e-08
-4.092,0.99999943765,1.84522431199e-07,2.0032298646e-07,0.000139047547651,4.19075867342e-08,4.1907586706e-08
-4.08,0.9999994159,1.91659115228e-07,2.09602567897e-07,0.000142565354881,4.40546278901e-08,4.4054627899e-08
-4.068,0.999999393309,1.99071820884e-07,2.1931022944e-07,0.000146172148123,4.63116539007e-08,4.63116538737e-08
-4.056,0.999999369844,2.06771224241e-07,2.294656256e-07,0.000149870177813,4.86842976488e-08,4.86842976966e-08
-4.044,0.999999345472,2.14768413491e-07,2.40089306454e-07,0.000153661751156,5.11784807311e-08,5.11784807861e-08
-4.032,0.999999320157,2.23074905903e-07,2.51202760478e-07,0.000157549233702,5.3800427724e-08,5.38004277596e-08
-4.02,0.999999293863,2.3170266428e-07,2.62828456792e-07,0.000161535050797,5.65566818378e-08,5.65566819382e-08
-4.008,0.999999266553,2.40664114041e-07,2.74989889269e-07,0.000165621689074,5.94541216814e-08,5.94541216429e-08
-3.996,0.999999238185,2.49972161191e-07,2.87711623139e-07,0.000169811698011,6.24999774712e-08,6.24999773456e-08
-3.984,0.999999208721,2.59640210892e-07,3.01019343471e-07,0.000174107691513,6.57018497385e-08,6.57018496874e-08
-3.972,0.999999178117,2.69682186767e-07,3.14939905863e-07,0.000178512349539,6.90677284254e-08,6.90677284206e-08
-3.96,0.99999914633,2.80112550923e-07,3.29501389354e-07,0.000183028419766,7.26060123135e-08,7.26060123159e-08
-3.948,0.999999113313,2.90946324844e-07,3.44733151917e-07,0.000187658719305,7.63255301184e-08,7.63255300968e-08
-3.936,0.999999079019,3.02199110968e-07,3.60665888167e-07,0.000192406136446,8.02355624163e-08,8.02355624329e-08
-3.924,0.999999043398,3.13887115213e-07,3.77331689924e-07,0.000197273632464,8.43458650701e-08,8.43458650679e-08
-3.912,0.9999990064,3.26027170261e-07,3.94764109207e-07,0.000202264243446,8.86666932098e-08,8.86666931192e-08
-3.9,0.999998967971,3.38636759787e-07,4.12998224179e-07,0.000207381082188,9.32088266015e-08,9.32088266243e-08
-3.888,0.999998928056,3.51734043713e-07,4.32070708231e-07,0.000212627340128,9.79835973469e-08,9.79835974009e-08
-3.876,0.999998886597,3.65337884291e-07,4.52019901827e-07,0.000218006289328,1.03002917196e-07,1.03002917266e-07
-3.864,0.999998843535,3.79467873342e-07,4.72885887895e-07,0.000223521284517,1.08279307742e-07,1.08279307713e-07
-3.852,0.999998798807,3.94144360394e-07,4.94710570235e-07,0.000229175765161,1.13825931014e-07,1.13825931085e-07
-3.84,0.999998752349,4.09388481983e-07,5.17537755604e-07,0.000234973257604,1.19656623221e-07,1.19656623355e-07
-3.828,0.999998704094,4.25222192175e-07,5.41413239676e-07,0.000240917377268,1.25785928673e-07,1.25785928587e-07
-3.816,0.999998653973,4.41668294128e-07,5.66384896506e-07,0.000247011830892,1.32229135252e-07,1.32229135143e-07
-3.804,0.999998601913,4.58750472931e-07,5.92502772127e-07,0.000253260418832,1.39002313659e-07,1.39002313747e-07
-3.792,0.99999854784,4.76493329726e-07,6.19819182339e-07,0.000259667037425,1.46122357436e-07,1.46122357491e-07
-3.78,0.999998491676,4.94922417137e-07,6.48388814846e-07,0.000266235681409,1.53607023878e-07,1.53607023894e-07
-3.768,0.999998433339,5.14064276056e-07,6.78268835899e-07,0.0002729704464,1.61474979055e-07,1.61474979091e-07
-3.756,0.999998372746,5.33946473886e-07,7.09519001777e-07,0.000279875531435,1.69745844325e-07,1.69745844298e-07
-3.744,0.999998309809,5.54597644223e-07,7.42201775129e-07,0.000286955241579,1.78440244636e-07,1.7844024464e-07
-3.732,0.999998244439,5.76047528103e-07,7.76382446573e-07,0.000294213990598,1.87579860533e-07,1.8757986047e-07
-3.72,0.99999817654,5.98327016832e-07,8.12129261675e-07,0.000301656303695,1.97187481288e-07,1.9718748132e-07
-3.708,0.999998106015,6.21468196463e-07,8.49513553531e-07,0.000309286820317,2.07287062626e-07,2.0728706259e-07
-3.696,0.999998032762,6.45504394023e-07,8.88609881341e-07,0.000317110297035,2.17903785127e-07,2.17903785151e-07
-3.684,0.999997956677,6.70470225487e-07,9.29496175006e-07,0.000325131610493,2.2906411784e-07,2.29064117968e-07
-3.672,0.999997877648,6.96401645644e-07,9.72253886247e-07,0.00033335576043,2.4079588401e-07,2.40795883942e-07
-3.66,0.999997795563,7.23335999874e-07,1.01696814639e-06,0.000341787872782,2.5312832902e-07,2.53128329096e-07
-3.648,0.999997710303,7.51312077915e-07,1.0637279311e-06,0.000350433202857,2.66092195278e-07,2.66092195296e-07
-3.636,0.999997621746,7.80370169752e-07,1.11262623251e-06,0.000359297138592,2.79719796659e-07,2.79719796691e-07
-3.624,0.999997529763,8.10552123611e-07,1.16376023888e-06,0.000368385203893,2.94045099991e-07,2.9404510004e-07
-3.612,0.999997434223,8.41901406242e-07,1.21723152225e-06,0.000377703062055,3.09103809104e-07,3.09103809145e-07
-3.6,0.999997334988,8.74463165516e-07,1.2731462344e-06,0.000387256519269,3.24933453588e-07,3.24933453592e-07
-3.588,0.999997231915,9.08284295422e-07,1.33161531142e-06,0.000397051528219,3.41573482054e-07,3.41573482013e-07
-3.576,0.999997124855,9.43413503634e-07,1.3927546874e-06,0.000407094191765,3.59065360112e-07,3.59065360107e-07
-3.564,0.999997013655,9.7990138162e-07,1.45668551748e-06,0.000417390766723,3.77452673617e-07,3.77452673662e-07
-3.552,0.999996898154,1.01780047752e-06,1.52353441074e-06,0.000427947667733,3.96781236867e-07,3.96781236824e-07
-3.54,0.999996778185,1.05716537181e-06,1.59343367348e-06,0.00043877147123,4.17099205952e-07,4.1709920589e-07
-3.528,0.999996653577,1.09805275591e-06,1.66652156299e-06,0.000449868919509,4.38457198881e-07,4.38457198901e-07
-3.516,0.99999652415,1.14052151381e-06,1.74294255278e-06,0.000461246924899,4.60908421263e-07,4.60908421332e-07
-3.504,0.999996389716,1.1846328069e-06,1.82284760922e-06,0.000472912574027,4.84508798138e-07,4.84508798178e-07
-3.492,0.999996250083,1.23045016199e-06,1.90639448051e-06,0.000484873132209,5.09317112818e-07,5.09317112785e-07
-3.48,0.99999610505,1.27803956287e-06,1.99374799836e-06,0.000497136047929,5.35395152823e-07,5.35395152742e-07
-3.468,0.999995954407,1.32746954524e-06,2.08508039271e-06,0.000509708957444,5.62807863258e-07,5.62807863211e-07
-3.456,0.999995797938,1.37881129549e-06,2.18057162065e-06,0.000522599689503,5.91623508017e-07,5.91623508063e-07
-3.444,0.999995635418,1.43213875317e-06,2.28040970933e-06,0.000535816270171,6.2191383926e-07,6.21913839222e-07
-3.432,0.999995466611,1.48752871746e-06,2.38479111423e-06,0.000549366927792,6.53754274604e-07,6.5375427463e-07
-3.42,0.999995291276,1.54506095778e-06,2.493921093e-06,0.000563260098059,6.87224085305e-07,6.87224085275e-07
-3.408,0.99999510916,1.60481832866e-06,2.60801409562e-06,0.000577504429218,7.22406591713e-07,7.22406591729e-07
-3.396,0.99999492,1.66688688906e-06,2.72729417179e-06,0.000592108787405,7.59389370775e-07,7.59389370709e-07
-3.384,0.999994723524,1.73135602628e-06,2.8519953959e-06,0.000607082262104,7.98264472135e-07,7.98264472117e-07
-3.372,0.999994519449,1.79831858468e-06,2.98236231078e-06,0.000622434171751,8.39128647123e-07,8.39128647154e-07
-3.36,0.999994307482,1.86787099941e-06,3.11865039072e-06,0.000638174069477,8.8208358795e-07,8.8208358802e-07
-3.348,0.999994087316,1.94011343521e-06,3.26112652462e-06,0.000654311748982,9.27236179837e-07,9.27236179795e-07
-3.336,0.999993858635,2.01514993074e-06,3.41006952045e-06,0.000670857250572,9.74698765199e-07,9.7469876516e-07
-3.324,0.999993621109,2.0930885483e-06,3.56577063132e-06,0.000687820867332,1.02458942258e-06,1.02458942253e-06
-3.312,0.999993374397,2.17404152952e-06,3.72853410477e-06,0.000705213151457,1.07703225838e-06,1.07703225838e-06
-3.3,0.999993118143,2.25812545692e-06,3.89867775581e-06,0.00072304492074,1.13215771425e-06,1.13215771434e-06
-3.288,0.999992851979,2.34546142181e-06,4.07653356476e-06,0.00074132726522,1.19010289001e-06,1.19010289002e-06
-3.276,0.99999257552,2.4361751987e-06,4.26244830139e-06,0.000760071553999,1.25101188214e-06,1.2510118821e-06
